student_id,most_repeated_violation,frequency,repeated_major_count,repeated_minor_count,ongoing_incident_count,total_incidents,is_major,avg_severity,will_reoffend_same_violation
S1355,"Wearing of plunging necklines, backless, spaghetti straps, indecent attire",3,0,0,1,4,1,0.233,0
S1748,Promoting or participating in immoral/indecent conduct on or off campus,3,2,1,0,6,1,0.417,1
S1869,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",6,3,0,1,10,1,0.633,1
S2292,"Not following prescribed hair cut (trendy/punk haircut, long hair and bearded, mohawk, top knot, skinhead)",2,0,2,1,5,0,0.283,0
S2295,Indecency in media,1,0,1,0,2,0,0.1,0
S1514,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,4,3,0,0,7,1,0.483,1
S1551,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),6,1,0,0,7,1,0.35,1
S2236,Conviction for a criminal offense by the administrator's judgment,2,2,0,1,5,1,0.4,1
S1293,Lending/borrowing school ID as pass/for gate access,3,3,0,0,6,1,0.45,0
S1301,"Display, possession or distribution of pornographic materials, downloading and uploading of pornographic pictures",5,1,0,1,7,1,0.4,0
S0197,"Vandalism, destruction of school properties",5,3,1,1,10,1,0.667,1
S0034,"Wearing of scarves, patches, caps",3,0,2,0,5,0,0.233,0
S1006,Wilful and malicious damage of the property of any member of school community,2,0,0,0,2,1,0.117,0
S1018,Extortion or blackmailing or attempt,4,3,0,1,8,1,0.567,0
S1984,"Unauthorized enrichment or stealing whether attempted, frustrated, or consummated",1,0,0,0,1,1,0.083,0
S1310,Shoplifting,2,2,0,1,5,1,0.4,1
S0725,"Forging signatures of school authorities, parents, guardians or students",6,0,1,1,8,1,0.4,0
S0172,Using another person's identity,4,1,1,0,6,1,0.35,1
S0115,"Wearing of scarves, patches, caps",2,0,1,1,4,0,0.217,0
S1069,Real acts of threat (major/minor) that constitute incompatibility,2,0,0,1,3,1,0.2,0
S2327,"Gross acts of disobedience, disrespect in words and in deeds which tend to put the school or any member of the administration, faculty, staff and maintenance or students in ridicule or contempt",6,0,1,0,7,1,0.317,0
S0612,Lending/borrowing school ID as pass/for gate access,6,2,1,1,10,1,0.6,1
S1847,Engaging in premarital sex,3,1,0,1,5,1,0.333,0
S1618,Bringing outsiders to school during school function/activity,2,1,0,0,3,1,0.217,0
S0990,Assault fellow students,6,0,0,1,7,1,0.333,1
S1673,Colored nail polish,5,0,0,0,5,0,0.167,0
S0074,"Introduction of improper, foul or indecent language or gesture",4,0,0,1,5,1,0.267,1
S0909,Colored dyed color/hair/beard,5,0,1,1,7,0,0.317,0
S0912,Extortion or blackmailing or attempt,5,3,1,0,9,1,0.583,0
S0965,Colored dyed color/hair/beard,1,0,1,0,2,0,0.1,0
S0800,Wearing of improper and other colored PE uniforms,6,0,3,0,9,0,0.4,1
S1037,"Grave threat on any student, personnel or administrator",1,1,0,0,2,1,0.183,1
S0716,Wearing and using of electronic headset and/or audio/electronic gadgets and tools during class without teacher's permission,3,0,1,1,5,0,0.25,1
S1259,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",2,3,0,1,6,1,0.5,1
S2483,Pushing of prohibited drugs,1,0,1,0,2,1,0.15,1
S1284,Gaining access to the school computer or computer network,5,1,0,1,7,1,0.4,1
S0572,Placing of stickers and other objects on school ID,3,0,2,1,6,0,0.317,1
S0793,"Vandalism, destruction of school properties",5,0,1,0,6,1,0.283,1
S0824,"Grave threat on any student, personnel or administrator",4,0,0,0,4,1,0.183,1
S2015,Wilful and malicious damage of the property of any member of school community,1,0,1,0,2,1,0.15,1
S0677,Engaging in any form of gambling,2,0,1,0,3,1,0.183,1
S1412,"Possession or use of deadly weapons, explosives, prohibited drugs",3,1,1,1,6,1,0.4,1
S2336,Leaving the classroom without permission during class hour and school activity,2,1,0,0,3,1,0.217,0
S1419,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,2,2,1,0,5,1,0.383,1
S2113,"Possession or use of deadly weapons, explosives, prohibited drugs",4,2,1,1,8,1,0.533,0
S0408,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",4,0,1,0,5,0,0.2,1
S0646,"Stealing property of the school, students, school personnel, and fellow students",4,1,1,1,7,1,0.433,1
S0671,Lack of respect to faculty/authority,2,3,0,0,5,1,0.417,0
S0146,Students/fellow students - Verbally/Written,5,2,1,1,9,1,0.567,1
S0211,"A student caught lending, borrowing, using another person’s ID/SSP",5,0,3,0,8,0,0.367,1
S1549,Colored nail polish,1,0,2,1,4,0,0.25,0
S0609,Shoplifting,3,3,1,1,8,1,0.6,1
S2169,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",4,1,1,1,7,1,0.433,0
S1222,"Introduction of improper, foul or indecent language or gesture",1,3,0,1,5,1,0.467,1
S1757,Engaging in any form of gambling,2,0,0,0,2,1,0.117,0
S2178,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",2,2,1,1,6,1,0.467,1
S2462,"Littering the campus (candy wrappers, bottles, plastic materials)",4,0,3,0,7,0,0.333,1
S2163,Wilful and malicious damage of the property of any member of school community,1,0,0,1,2,1,0.167,0
S0927,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",2,0,3,1,6,0,0.35,0
S2204,Engaging in premarital sex,6,2,0,0,8,1,0.45,1
S0937,"Possession or use of deadly weapons, explosives, prohibited drugs",6,3,1,0,10,1,0.617,0
S0362,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",3,2,0,1,6,1,0.433,0
S1082,Extortion or blackmailing or attempt,3,3,0,0,6,1,0.45,1
S0377,Verbal or physical altercation between students or group of students,2,0,1,1,4,1,0.267,0
S0003,Verbal or physical altercation between students or group of students,2,1,0,0,3,1,0.217,0
S0918,"Not following prescribed hair cut (trendy/punk haircut, long hair and bearded, mohawk, top knot, skinhead)",5,0,3,1,9,0,0.45,1
S2035,"Forging signatures of school authorities, parents, guardians or students",4,3,1,1,9,1,0.633,0
S1898,Extortion or blackmailing or attempt,5,0,0,0,5,1,0.217,0
S1385,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,2,0,0,1,3,0,0.15,0
S1648,Colored dyed color/hair/beard,2,0,2,1,5,0,0.283,1
S1463,Posting below or circulating destructive language or signs in the internet or through multimedia,6,1,0,1,8,1,0.433,0
S0692,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,6,2,1,0,9,1,0.517,1
S0827,Wearing of improper and other colored PE uniforms,5,0,2,1,8,0,0.383,1
S1509,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),1,0,1,0,2,1,0.15,1
S1024,Assault fellow students,3,3,1,1,8,1,0.6,0
S2124,Students/fellow students - Physically,3,0,1,1,5,1,0.3,0
S0359,Bringing outsiders to school for improper purpose,1,3,1,1,6,1,0.533,1
S2102,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,1,3,0,1,5,1,0.467,0
S1406,"Possession or use of deadly weapons, explosives, prohibited drugs",6,3,0,0,9,1,0.55,0
S2373,Bringing outsiders to school during school function/activity,5,3,1,0,9,1,0.583,1
S2318,Lending/borrowing school ID as pass/for gate access,1,2,1,1,5,1,0.433,0
S1644,"Wearing of plunging necklines, backless, spaghetti straps, indecent attire",3,1,1,1,6,1,0.4,1
S0137,"Introducing false information, accessing someone else’s account and sending offensive email, etc.",5,2,0,1,8,1,0.5,1
S1518,Recruitment and/or membership in sororities and fraternities,1,2,0,1,4,1,0.367,0
S0001,Using another person's identity,5,3,1,0,9,1,0.583,1
S1647,"Insubordination to authorities, supervisors, and personnel, faculty members verbally, in writing, physically and slander/oral defamation",6,3,1,1,11,1,0.7,0
S1581,"Insubordination to authorities, supervisors, and personnel, faculty members verbally, in writing, physically and slander/oral defamation",4,3,1,1,9,1,0.633,1
S0260,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",1,1,1,1,4,1,0.333,1
S1520,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",6,3,0,0,9,1,0.55,1
S1670,"Wearing of plunging necklines, backless, spaghetti straps, indecent attire",1,2,0,0,3,1,0.283,1
S0465,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",1,0,1,0,2,1,0.15,1
S1214,Assault fellow students,4,2,0,1,7,1,0.467,1
S1568,Bullying (Cyber or otherwise) Faculty members/personnel,6,3,0,1,10,1,0.633,1
S1207,Gaining access to the school computer or computer network,6,2,1,0,9,1,0.517,0
S1526,"Engaging outside marriage, obscene and immoral conduct in and off campus",5,2,1,0,8,1,0.483,1
S1400,Providing/financing parties for prohibited drugs,2,2,1,0,5,1,0.383,1
S0353,Forgery,1,3,0,0,4,1,0.383,0
S0776,"Cheating in examinations, projects, case reports and research papers of others",1,0,0,1,2,1,0.167,0
S0306,Forgery,6,3,0,1,10,1,0.633,1
S1093,Students/fellow students - Physically,2,0,1,1,4,1,0.267,1
S0266,Viewing pornographic sites on the Internet/websites in the Computer Laboratory,5,1,1,0,7,1,0.383,0
S1746,"Grave threat on any student, personnel or administrator",1,0,1,0,2,1,0.15,0
S1645,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),2,0,1,1,4,1,0.267,1
S0022,"Unauthorized enrichment or stealing whether attempted, frustrated, or consummated",1,1,0,0,2,1,0.183,0
S2390,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",2,0,1,1,4,0,0.217,0
S1364,Bringing outsiders to school for improper purpose,5,0,1,0,6,1,0.283,0
S1883,Assault fellow students,5,2,0,0,7,1,0.417,1
S2117,Engaging in premarital sex,4,0,1,1,6,1,0.333,1
S1482,Inciting others to violate school regulations or not to attend classes,5,1,0,0,6,1,0.317,1
S0270,Public display of affection in any places inside the campus or in social media,1,0,1,0,2,0,0.1,0
S1659,"Grave threat on any student, personnel or administrator",2,1,1,1,5,1,0.367,1
S1305,"Possession or use of deadly weapons, explosives, prohibited drugs",2,3,1,0,6,1,0.483,0
S2452,Gambling/betting in all forms,4,2,1,0,7,1,0.45,1
S0194,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,1,1,0,0,2,1,0.183,1
S1058,Verbal or physical altercation between students or group of students,3,3,0,0,6,1,0.45,1
S2478,Bringing outsiders to school for improper purpose,2,2,1,0,5,1,0.383,1
S2089,Cybersecurity breach (plagiarism),1,2,1,0,4,1,0.35,1
S2468,"Not following prescribed hair cut (trendy/punk haircut, long hair and bearded, mohawk, top knot, skinhead)",5,0,1,0,6,0,0.233,0
S1503,Recruitment and/or membership in sororities and fraternities,3,3,1,0,7,1,0.517,0
S1997,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",3,1,1,0,5,1,0.317,0
S0952,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",2,0,1,1,4,0,0.217,0
S2184,Providing/financing parties for prohibited drugs,1,0,1,1,3,1,0.233,0
S2445,Placing of stickers and other objects on school ID,5,0,1,1,7,0,0.317,0
S2049,Indecency in media,5,0,1,1,7,0,0.317,1
S1938,"A student caught lending, borrowing, using another person’s ID/SSP",6,0,1,0,7,0,0.267,1
S1822,Wearing and using of electronic headset and/or audio/electronic gadgets and tools during class without teacher's permission,2,0,1,1,4,0,0.217,0
S2417,Colored dyed color/hair/beard,3,0,3,1,7,0,0.383,0
S0173,Using another person's identity,1,2,0,0,3,1,0.283,0
S1145,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),4,0,3,0,7,0,0.333,0
S1680,"Vandalism, destruction of school properties",2,2,0,0,4,1,0.317,0
S2360,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",1,0,2,1,4,0,0.25,0
S1904,Consistent violation of school rules and regulations,5,2,0,1,8,1,0.5,1
S0539,Real acts of threat (major/minor) that constitute incompatibility,5,0,0,0,5,1,0.217,0
S2238,"Possession or use of deadly weapons, explosives, prohibited drugs",3,3,1,1,8,1,0.6,1
S1458,Conviction for a criminal offense by the administrator's judgment,2,2,0,0,4,1,0.317,0
S0147,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",3,0,1,0,4,0,0.167,0
S1536,Membership in sororities and fraternities,3,2,0,1,6,1,0.433,1
S0298,"Not following prescribed hair cut (trendy/punk haircut, long hair and bearded, mohawk, top knot, skinhead)",1,0,3,0,4,0,0.233,1
S1291,Forgery,5,1,0,1,7,1,0.4,1
S0085,Organizing of groups for purpose of destroying school properties,1,1,1,1,4,1,0.333,0
S0241,"Possession or use of deadly weapons, explosives, prohibited drugs",4,0,1,0,5,1,0.25,1
S1787,Verbal or physical altercation between students or group of students,6,1,0,0,7,1,0.35,0
S1159,Wearing and using of electronic headset and/or audio/electronic gadgets and tools during class without teacher's permission,3,0,3,1,7,0,0.383,1
S1261,Promoting or participating in immoral/indecent conduct on or off campus,1,3,0,0,4,1,0.383,1
S2451,Unexcused tardiness/absence from class,3,0,2,1,6,0,0.317,0
S0682,"Not following prescribed hair cut (trendy/punk haircut, long hair and bearded, mohawk, top knot, skinhead)",6,0,3,0,9,0,0.4,1
S0769,Engaging in any form of gambling,6,2,1,0,9,1,0.517,0
S2203,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",5,3,1,1,10,1,0.667,1
S1090,Verbal or physical altercation between students or group of students,6,2,1,0,9,1,0.517,1
S1270,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",2,2,1,0,5,1,0.383,0
S0036,Colored dyed color/hair/beard,1,0,3,0,4,0,0.233,0
S1296,Placing of stickers and other objects on school ID,4,0,1,1,6,0,0.283,0
S0546,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),4,0,0,1,5,1,0.267,0
S1057,Use of foul language,5,0,2,1,8,0,0.383,0
S1047,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,5,0,0,0,5,0,0.167,0
S0344,Engaging in premarital sex,4,1,1,1,7,1,0.433,1
S0749,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,3,3,0,0,6,1,0.45,1
S0706,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",3,0,2,0,5,0,0.233,0
S2287,"Display, possession or distribution of pornographic materials, downloading and uploading of pornographic pictures",1,3,1,0,5,1,0.45,1
S1076,Colored nail polish,6,0,2,0,8,0,0.333,1
S0889,Lending/borrowing school ID as pass/for gate access,1,3,1,0,5,1,0.45,1
S0866,Membership in sororities and fraternities,5,3,1,1,10,1,0.667,1
S0630,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",6,0,1,0,7,0,0.267,1
S0110,Leaving the classroom without permission during class hour and school activity,1,3,0,0,4,1,0.383,0
S1666,"Wearing of plunging necklines, backless, spaghetti straps, indecent attire",5,0,0,1,6,1,0.3,1
S1423,Placing of stickers and other objects on school ID,5,0,0,0,5,0,0.167,0
S2492,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",5,2,1,0,8,1,0.483,1
S0674,Assault fellow students,5,1,1,0,7,1,0.383,1
S1326,"Insubordination to authorities, supervisors, and personnel, faculty members verbally, in writing, physically and slander/oral defamation",1,0,0,1,2,1,0.167,0
S0787,Jumping over the fence,1,0,1,1,3,1,0.233,1
S0857,Lending/borrowing school ID as pass/for gate access,4,3,0,1,8,1,0.567,1
S1808,Students/fellow students - Physically,6,0,0,1,7,1,0.333,1
S1028,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),6,0,1,1,8,0,0.35,0
S1649,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",2,3,0,0,5,1,0.417,0
S0809,Conviction for a criminal offense by the administrator's judgment,2,0,0,1,3,1,0.2,1
S1457,"Purchase, sale or distribution of alcoholic beverages or cigarettes",6,1,0,1,8,1,0.433,1
S0842,Real acts of threat (major/minor) that constitute incompatibility,6,3,0,1,10,1,0.633,0
S1920,"A student caught lending, borrowing, using another person’s ID/SSP",3,0,2,1,6,0,0.317,0
S1643,"A student caught lending, borrowing, using another person’s ID/SSP",3,0,1,1,5,0,0.25,0
S0899,Gaining access to the school computer or computer network,6,2,0,0,8,1,0.45,1
S0192,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",4,0,0,0,4,0,0.133,0
S1796,Students/fellow students - Physically,4,3,1,1,9,1,0.633,1
S1116,"Gross acts of disobedience, disrespect in words and in deeds which tend to put the school or any member of the administration, faculty, staff and maintenance or students in ridicule or contempt",4,0,1,0,5,1,0.25,1
S0295,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,3,0,3,1,7,0,0.383,0
S2365,Use of foul language,2,0,0,1,3,0,0.15,0
S1353,"Littering the campus (candy wrappers, bottles, plastic materials)",2,0,1,1,4,0,0.217,0
S2350,"Wearing of scarves, patches, caps",4,0,3,0,7,0,0.333,0
S2265,Organizing of groups for purpose of destroying school properties,6,0,1,1,8,1,0.4,1
S1706,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",3,2,0,1,6,1,0.433,1
S0018,Wearing and using of electronic headset and/or audio/electronic gadgets and tools during class without teacher's permission,3,0,0,1,4,0,0.183,0
S0128,Circulating destructive language and statement that is against the school through any platform,3,1,0,0,4,1,0.25,0
S0956,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",1,0,3,1,5,0,0.317,0
S1949,Extortion or blackmailing or attempt,2,2,0,0,4,1,0.317,0
S0684,"Littering the campus (candy wrappers, bottles, plastic materials)",4,0,3,0,7,0,0.333,0
S1370,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,3,2,1,0,6,1,0.417,1
S1817,Circulating destructive language and statement that is against the school through any platform,4,3,1,1,9,1,0.633,1
S1512,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",2,3,1,0,6,1,0.483,1
S0701,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",6,0,0,0,6,0,0.2,0
S0560,"Purchase, sale or distribution of alcoholic beverages or cigarettes",5,2,0,0,7,1,0.417,0
S0521,"A student caught lending, borrowing, using another person’s ID/SSP",3,0,2,0,5,0,0.233,0
S1094,Leaving the classroom without permission during class hour and school activity,2,2,0,0,4,1,0.317,0
S2421,Indecency in media,2,0,3,0,5,0,0.267,0
S1993,Wearing of improper and other colored PE uniforms,5,0,2,0,7,0,0.3,0
S1181,"Display, possession or distribution of pornographic materials, downloading and uploading of pornographic pictures",5,2,0,0,7,1,0.417,1
S1598,Engaging in premarital sex,1,1,1,0,3,1,0.25,1
S2231,"Wearing of ripped/distressed jeans, crop top, sleeveless, backless, off-shoulder, see-through blouses, spaghetti strap, tube top, body cone, mini skirt, open toe shoes",2,0,3,0,5,0,0.267,0
S1829,Bringing outsiders to school for improper purpose,6,0,0,1,7,1,0.333,1
S1334,"Gross acts of disobedience, disrespect in words and in deeds which tend to put the school or any member of the administration, faculty, staff and maintenance or students in ridicule or contempt",4,1,0,1,6,1,0.367,1
S2243,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,3,0,1,0,4,0,0.167,0
S0786,"Vandalism, destruction of school properties",6,3,0,1,10,1,0.633,0
S2048,Use of foul language,4,0,1,0,5,0,0.2,0
S0382,"Littering the campus (candy wrappers, bottles, plastic materials)",2,0,1,0,3,0,0.133,0
S2331,"Insubordination to authorities, supervisors, and personnel, faculty members verbally, in writing, physically and slander/oral defamation",3,3,1,1,8,1,0.6,0
S0988,Membership in sororities and fraternities,6,1,0,0,7,1,0.35,0
S0696,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),3,1,1,0,5,1,0.317,1
S1140,Recruitment and/or membership in sororities and fraternities,5,3,0,1,9,1,0.6,1
S2389,"A student caught lending, borrowing, using another person’s ID/SSP",1,0,2,0,3,0,0.167,0
S0645,Gaining access to the school computer or computer network,2,0,0,1,3,1,0.2,0
S0614,Wearing of improper and other colored PE uniforms,6,0,2,1,9,0,0.417,1
S1335,Extortion or blackmailing or attempt,3,1,0,0,4,1,0.25,0
S0376,"Gross acts of disobedience, disrespect in words and in deeds which tend to put the school or any member of the administration, faculty, staff and maintenance or students in ridicule or contempt",3,0,1,1,5,1,0.3,0
S0673,"A student caught lending, borrowing, using another person’s ID/SSP",4,0,3,0,7,0,0.333,1
S0161,"Unauthorized enrichment or stealing whether attempted, frustrated, or consummated",2,0,1,0,3,1,0.183,1
S1141,Promoting or participating in immoral/indecent conduct on or off campus,4,2,0,1,7,1,0.467,0
S1102,"Cheating in examinations, projects, case reports and research papers of others",3,2,0,1,6,1,0.433,0
S1681,Colored nail polish,1,0,1,1,3,0,0.183,0
S1511,Inciting others to violate school regulations or not to attend classes,5,0,1,0,6,1,0.283,0
S1279,"Cheating in examinations, projects, case reports and research papers of others",1,1,0,0,2,1,0.183,0
S1421,Colored dyed color/hair/beard,5,0,3,0,8,0,0.367,0
S1445,Consistent violation of school rules and regulations,3,3,1,0,7,1,0.517,1
S0788,Assault fellow students,5,3,0,1,9,1,0.6,1
S0480,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",6,0,0,0,6,0,0.2,1
S1074,Bullying (Cyber or otherwise) Faculty members/personnel,4,1,0,1,6,1,0.367,1
S0611,Pushing of prohibited drugs,3,2,0,1,6,1,0.433,0
S0272,"Introduction of improper, foul or indecent language or gesture",4,0,0,0,4,1,0.183,1
S0659,Engaging in trouble outside the campus endangering the name of school,1,0,1,0,2,1,0.15,1
S0504,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",2,0,1,1,4,0,0.217,0
S1173,Providing/financing parties for prohibited drugs,1,0,1,0,2,1,0.15,0
S1505,Wearing of improper and other colored PE uniforms,4,0,1,0,5,0,0.2,1
S2188,Bringing outsiders to school during school function/activity,4,1,1,1,7,1,0.433,1
S2272,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),3,0,2,0,5,0,0.233,0
S0326,Recruitment and/or membership in sororities and fraternities,5,0,1,0,6,1,0.283,1
S2440,"Unauthorized enrichment or stealing whether attempted, frustrated, or consummated",2,0,0,0,2,1,0.117,1
S0199,Providing/financing parties for prohibited drugs,3,2,1,0,6,1,0.417,0
S0936,"Gross acts of disobedience, disrespect in words and in deeds which tend to put the school or any member of the administration, faculty, staff and maintenance or students in ridicule or contempt",5,0,0,0,5,1,0.217,1
S0010,Students/fellow students - Verbally/Written,3,1,1,0,5,1,0.317,0
S1039,"Introducing false information, accessing someone else’s account and sending offensive email, etc.",6,1,1,0,8,1,0.417,0
S2161,Unexcused tardiness/absence from class,2,0,3,1,6,0,0.35,1
S1801,Real acts of threat (major/minor) that constitute incompatibility,5,3,0,0,8,1,0.517,0
S1621,Providing/financing parties for prohibited drugs,4,0,1,0,5,1,0.25,1
S0437,"Wearing of scarves, patches, caps",6,0,0,0,6,0,0.2,1
S2456,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),1,3,1,0,5,1,0.45,0
S2471,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),6,0,2,0,8,0,0.333,1
S0152,Pushing of prohibited drugs,2,3,1,0,6,1,0.483,1
S2267,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",1,0,0,0,1,0,0.033,1
S1972,"Unauthorized enrichment or stealing whether attempted, frustrated, or consummated",2,3,1,1,7,1,0.567,1
S1238,"Wearing of ripped/distressed jeans, crop top, sleeveless, backless, off-shoulder, see-through blouses, spaghetti strap, tube top, body cone, mini skirt, open toe shoes",2,0,1,1,4,0,0.217,0
S1637,"Wearing of ripped/distressed jeans, crop top, sleeveless, backless, off-shoulder, see-through blouses, spaghetti strap, tube top, body cone, mini skirt, open toe shoes",6,0,3,1,10,0,0.483,0
S0460,Extortion or blackmailing or attempt,4,2,1,1,8,1,0.533,1
S1600,Students/fellow students - Physically,6,0,1,1,8,1,0.4,0
S2129,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",3,0,1,0,4,0,0.167,0
S0648,Wearing of improper and other colored PE uniforms,4,0,0,0,4,0,0.133,0
S1453,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",1,0,0,1,2,1,0.167,1
S1758,Promoting or participating in immoral/indecent conduct on or off campus,2,0,1,0,3,1,0.183,0
S0887,Colored nail polish,2,0,0,1,3,0,0.15,1
S2312,Colored dyed color/hair/beard,3,0,0,0,3,0,0.1,1
S1819,Lending/borrowing school ID as pass/for gate access,3,0,0,1,4,1,0.233,1
S1091,Engaging in any form of gambling,6,3,1,0,10,1,0.617,1
S0400,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),3,0,2,1,6,0,0.317,1
S0392,Bullying (Cyber or otherwise) Faculty members/personnel,1,0,0,0,1,1,0.083,0
S0030,Assault fellow students,2,1,1,1,5,1,0.367,1
S1170,Unauthorized use of information,3,3,0,1,7,1,0.533,1
S0164,"Wearing of scarves, patches, caps",1,0,2,1,4,0,0.25,1
S1341,"Display, possession or distribution of pornographic materials, downloading and uploading of pornographic pictures",4,0,1,1,6,1,0.333,1
S0381,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,5,0,1,0,6,0,0.233,1
S0794,Engaging in premarital sex,1,3,1,0,5,1,0.45,0
S0657,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",5,2,1,0,8,1,0.483,0
S0555,"Littering the campus (candy wrappers, bottles, plastic materials)",5,0,3,1,9,0,0.45,1
S1721,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),2,0,3,1,6,0,0.35,0
S1477,Students/fellow students - Physically,4,0,0,0,4,1,0.183,0
S0604,Viewing pornographic sites on the Internet/websites in the Computer Laboratory,1,3,0,1,5,1,0.467,1
S1258,"Display, possession or distribution of pornographic materials, downloading and uploading of pornographic pictures",5,1,1,0,7,1,0.383,1
S2218,Shoplifting,2,3,1,0,6,1,0.483,1
S2308,"Stealing property of the school, students, school personnel, and fellow students",5,3,0,0,8,1,0.517,1
S1976,Placing of stickers and other objects on school ID,1,0,0,0,1,0,0.033,0
S0533,"Wearing of scarves, patches, caps",3,0,0,0,3,0,0.1,0
S0672,Shoplifting,6,1,0,1,8,1,0.433,1
S1824,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",3,0,1,1,5,0,0.25,0
S0993,Organizing of groups for purpose of destroying school properties,1,0,1,0,2,1,0.15,0
S0941,"Display, possession or distribution of pornographic materials, downloading and uploading of pornographic pictures",4,0,1,0,5,1,0.25,1
S1169,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",6,0,0,1,7,1,0.333,0
S1308,Placing of stickers and other objects on school ID,3,0,3,0,6,0,0.3,0
S1657,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",6,2,1,0,9,1,0.517,0
S1601,Real acts of threat (major/minor) that constitute incompatibility,2,1,0,1,4,1,0.3,0
S0961,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",4,2,1,1,8,1,0.533,0
S2008,Consistent violation of school rules and regulations,4,0,1,1,6,1,0.333,0
S0760,Leaving the classroom without permission during class hour and school activity,1,3,0,0,4,1,0.383,1
S1548,Using another person's identity,5,3,0,1,9,1,0.6,0
S1191,"Cheating in examinations, projects, case reports and research papers of others",2,1,1,1,5,1,0.367,0
S1034,"Possession or use of deadly weapons, explosives, prohibited drugs",6,3,1,1,11,1,0.7,1
